MATCH_ID,SEASON,DATE_TIME,YEAR,HOME_TEAM,AWAY_TEAM,STADIUM,Cities,HOME_TEAM_SCORE,AWAY_TEAM_SCORE,Winner,PENALTY_SHOOT_OUT,ATTENDANCE,-22,-21,-20,-19,-18,-17,-16
mt453,2018-2019,12-DEC-18 05.55.00.000000000 PM,2018,Viktoria Plzeň,AS Roma,Doosan Arena,Plzeň,2,1,Home,0,11217,0,0,0,0,1,0,0
mt454,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,Valencia CF,Juventus,Estadio de Mestalla,Valencia,0,2,Away,0,46067,0,0,0,0,1,0,0
mt455,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,BSC Young Boys,Manchester United,Stadion Wankdorf,Bern,0,3,Away,0,31120,0,0,0,0,1,0,0
mt456,2018-2019,02-OCT-18 05.55.00.000000000 PM,2018,Juventus,BSC Young Boys,Allianz Stadium,Torino,3,0,Home,0,40961,0,0,0,0,1,0,0
mt457,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,Manchester United,Valencia CF,Old Trafford,Manchester,0,0,Draw,0,73569,0,0,0,0,1,0,0
mt458,2018-2019,23-OCT-18 05.55.00.000000000 PM,2018,BSC Young Boys,Valencia CF,Stadion Wankdorf,Bern,1,1,Draw,0,31120,0,0,0,0,1,0,0
mt459,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,Manchester United,Juventus,Old Trafford,Manchester,0,1,Away,0,73946,0,0,0,0,1,0,0
mt460,2018-2019,07-NOV-18 05.55.00.000000000 PM,2018,Valencia CF,BSC Young Boys,Estadio de Mestalla,Valencia,3,1,Home,0,36480,0,0,0,0,1,0,0
mt461,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,Juventus,Manchester United,Allianz Stadium,Torino,1,2,Away,0,41470,0,0,0,0,1,0,0
mt462,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,Juventus,Valencia CF,Allianz Stadium,Torino,1,0,Home,0,39070,0,0,0,0,1,0,0
mt463,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,Manchester United,BSC Young Boys,Old Trafford,Manchester,1,0,Home,0,72876,0,0,0,0,1,0,0
mt464,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,Valencia CF,Manchester United,Estadio de Mestalla,Valencia,2,1,Home,0,36544,0,0,0,0,1,0,0
mt465,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,BSC Young Boys,Juventus,Stadion Wankdorf,Bern,2,1,Home,0,30114,0,0,0,0,1,0,0
mt466,2018-2019,12-FEB-19 08.00.00.000000000 PM,2019,Manchester United,Paris Saint-Germain,Old Trafford,Manchester,0,2,Away,0,74054,0,0,0,1,0,0,0
mt467,2018-2019,12-FEB-19 08.00.00.000000000 PM,2019,AS Roma,FC Porto,Olimpico,Roma,2,1,Home,0,51727,0,0,0,1,0,0,0
mt468,2018-2019,13-FEB-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Borussia Dortmund,Wembley Stadium,London,3,0,Home,0,71214,0,0,0,1,0,0,0
mt469,2018-2019,13-FEB-19 08.00.00.000000000 PM,2019,AFC Ajax,Real Madrid,Johan Cruijff ArenA,Amsterdam,1,2,Away,0,52286,0,0,0,1,0,0,0
mt470,2018-2019,19-FEB-19 08.00.00.000000000 PM,2019,Olympique Lyon,FC Barcelona,Groupama Stadium,Décines-Charpieu,0,0,Draw,0,57889,0,0,0,1,0,0,0
mt471,2018-2019,19-FEB-19 08.00.00.000000000 PM,2019,Liverpool FC,Bayern München,Anfield,Liverpool,0,0,Draw,0,52250,0,0,0,1,0,0,0
mt472,2018-2019,20-FEB-19 08.00.00.000000000 PM,2019,FC Schalke 04,Manchester City,Veltins-Arena,Gelsenkirchen,2,3,Away,0,54417,0,0,0,1,0,0,0
mt473,2018-2019,20-FEB-19 08.00.00.000000000 PM,2019,Atlético Madrid,Juventus,Wanda Metropolitano,Madrid,2,0,Home,0,67193,0,0,0,1,0,0,0
mt474,2018-2019,05-MAR-19 08.00.00.000000000 PM,2019,Borussia Dortmund,Tottenham Hotspur,Signal Iduna Park,Dortmund,0,1,Away,0,66099,0,0,0,1,0,0,0
mt475,2018-2019,05-MAR-19 08.00.00.000000000 PM,2019,Real Madrid,AFC Ajax,Santiago Bernabéu,Madrid,1,4,Away,0,77013,0,0,0,1,0,0,0
mt476,2018-2019,06-MAR-19 08.00.00.000000000 PM,2019,Paris Saint-Germain,Manchester United,Parc des Princes,Paris,1,3,Away,0,47441,0,0,0,1,0,0,0
mt477,2018-2019,06-MAR-19 08.00.00.000000000 PM,2019,FC Porto,AS Roma,Estádio do Dragão,Porto,3,1,Home,0,49029,0,0,0,1,0,0,0
mt478,2018-2019,12-MAR-19 08.00.00.000000000 PM,2019,Manchester City,FC Schalke 04,Etihad Stadium,Manchester,7,0,Home,0,51518,0,0,0,1,0,0,0
mt479,2018-2019,12-MAR-19 08.00.00.000000000 PM,2019,Juventus,Atlético Madrid,Allianz Stadium,Torino,3,0,Home,0,40884,0,0,0,1,0,0,0
mt480,2018-2019,13-MAR-19 08.00.00.000000000 PM,2019,FC Barcelona,Olympique Lyon,Spotify Camp Nou,Barcelona,5,1,Home,0,92346,0,0,0,1,0,0,0
mt481,2018-2019,13-MAR-19 08.00.00.000000000 PM,2019,Bayern München,Liverpool FC,Allianz Arena,München,1,3,Away,0,68145,0,0,0,1,0,0,0
mt482,2018-2019,09-APR-19 08.00.00.000000000 PM,2019,Liverpool FC,FC Porto,Anfield,Liverpool,2,0,Home,0,52465,0,0,0,1,0,0,0
mt483,2018-2019,09-APR-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Manchester City,Tottenham Hotspur Stadium,London,1,0,Home,0,60044,0,0,0,1,0,0,0
mt484,2018-2019,10-APR-19 08.00.00.000000000 PM,2019,AFC Ajax,Juventus,Johan Cruijff ArenA,Amsterdam,1,1,Draw,0,50390,0,0,0,1,0,0,0
mt485,2018-2019,10-APR-19 08.00.00.000000000 PM,2019,Manchester United,FC Barcelona,Old Trafford,Manchester,0,1,Away,0,74093,0,0,0,1,0,0,0
mt486,2018-2019,16-APR-19 08.00.00.000000000 PM,2019,Juventus,AFC Ajax,Allianz Stadium,Torino,1,2,Away,0,41445,0,0,0,1,0,0,0
mt487,2018-2019,16-APR-19 08.00.00.000000000 PM,2019,FC Barcelona,Manchester United,Spotify Camp Nou,Barcelona,3,0,Home,0,96708,0,0,0,1,0,0,0
mt488,2018-2019,17-APR-19 08.00.00.000000000 PM,2019,FC Porto,Liverpool FC,Estádio do Dragão,Porto,1,4,Away,0,49117,0,0,0,1,0,0,0
mt489,2018-2019,17-APR-19 08.00.00.000000000 PM,2019,Manchester City,Tottenham Hotspur,Etihad Stadium,Manchester,4,3,Home,0,53348,0,0,0,1,0,0,0
mt490,2018-2019,30-APR-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,AFC Ajax,Tottenham Hotspur Stadium,London,0,1,Away,0,60243,0,0,0,1,0,0,0
mt491,2018-2019,01-MAY-19 08.00.00.000000000 PM,2019,FC Barcelona,Liverpool FC,Spotify Camp Nou,Barcelona,3,0,Home,0,98299,0,0,0,1,0,0,0
mt492,2018-2019,07-MAY-19 08.00.00.000000000 PM,2019,Liverpool FC,FC Barcelona,Anfield,Liverpool,4,0,Home,0,55212,0,0,0,1,0,0,0
mt493,2018-2019,08-MAY-19 08.00.00.000000000 PM,2019,AFC Ajax,Tottenham Hotspur,Johan Cruijff ArenA,Amsterdam,2,3,Away,0,52641,0,0,0,1,0,0,0
mt494,2018-2019,01-JUN-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Liverpool FC,Wanda Metropolitano,Madrid,0,2,Away,0,63272,0,0,0,1,0,0,0
mt495,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Manchester United,FC Basel,Old Trafford,Manchester,3,0,Home,0,73854,0,0,0,0,0,1,0
mt496,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,SL Benfica,CSKA Moskva,Estádio da Luz,Lisboa,1,2,Away,0,38323,0,0,0,0,0,1,0
mt497,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,FC Basel,SL Benfica,St. Jakob-Park,Basel,5,0,Home,0,34111,0,0,0,0,0,1,0
mt498,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,CSKA Moskva,Manchester United,VEB Arena,Moskva,1,4,Away,0,29073,0,0,0,0,0,1,0
mt499,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,SL Benfica,Manchester United,Estádio da Luz,Lisboa,0,1,Away,0,57684,0,0,0,0,0,1,0
mt500,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,CSKA Moskva,FC Basel,VEB Arena,Moskva,0,2,Away,0,27996,0,0,0,0,0,1,0
mt501,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Manchester United,SL Benfica,Old Trafford,Manchester,2,0,Home,0,74437,0,0,0,0,0,1,0
mt502,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,FC Basel,CSKA Moskva,St. Jakob-Park,Basel,1,2,Away,0,33303,0,0,0,0,0,1,0
mt503,2017-2018,22-NOV-17 05.00.00.000000000 PM,2017,CSKA Moskva,SL Benfica,VEB Arena,Moskva,2,0,Home,0,27709,0,0,0,0,0,1,0
mt504,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,FC Basel,Manchester United,St. Jakob-Park,Basel,1,0,Home,0,36000,0,0,0,0,0,1,0
mt505,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,SL Benfica,FC Basel,Estádio da Luz,Lisboa,0,2,Away,0,22470,0,0,0,0,0,1,0
mt506,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Manchester United,CSKA Moskva,Old Trafford,Manchester,2,1,Home,0,74669,0,0,0,0,0,1,0
mt507,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Bayern München,RSC Anderlecht,Allianz Arena,München,3,0,Home,0,70000,0,0,0,0,0,1,0
mt508,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Celtic FC,Paris Saint-Germain,Celtic Park,Glasgow,0,5,Away,0,57562,0,0,0,0,0,1,0
mt509,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,Paris Saint-Germain,Bayern München,Parc des Princes,Paris,3,0,Home,0,46252,0,0,0,0,0,1,0
mt510,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,RSC Anderlecht,Celtic FC,Lotto Park,Bruxelles,0,3,Away,0,19898,0,0,0,0,0,1,0
mt511,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,RSC Anderlecht,Paris Saint-Germain,Lotto Park,Bruxelles,0,4,Away,0,19108,0,0,0,0,0,1,0
mt512,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,Bayern München,Celtic FC,Allianz Arena,München,3,0,Home,0,70000,0,0,0,0,0,1,0
mt513,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Paris Saint-Germain,RSC Anderlecht,Parc des Princes,Paris,5,0,Home,0,46403,0,0,0,0,0,1,0
mt514,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Celtic FC,Bayern München,Celtic Park,Glasgow,1,2,Away,0,58269,0,0,0,0,0,1,0
mt515,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,RSC Anderlecht,Bayern München,Lotto Park,Bruxelles,1,2,Away,0,19753,0,0,0,0,0,1,0
mt516,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,Paris Saint-Germain,Celtic FC,Parc des Princes,Paris,7,1,Home,0,46288,0,0,0,0,0,1,0
mt517,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Bayern München,Paris Saint-Germain,Allianz Arena,München,3,1,Home,0,70000,0,0,0,0,0,1,0
mt518,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Celtic FC,RSC Anderlecht,Celtic Park,Glasgow,0,1,Away,0,57931,0,0,0,0,0,1,0
mt519,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,AS Roma,Atlético Madrid,Olimpico,Roma,0,0,Draw,0,36064,0,0,0,0,0,1,0
mt520,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Chelsea FC,Qarabağ FK,Stamford Bridge,London,6,0,Home,0,41150,0,0,0,0,0,1,0
mt521,2017-2018,27-SEP-17 05.00.00.000000000 PM,2017,Qarabağ FK,AS Roma,Baku National Stadium,Baku,1,2,Away,0,67200,0,0,0,0,0,1,0
mt522,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,Atlético Madrid,Chelsea FC,Wanda Metropolitano,Madrid,1,2,Away,0,60643,0,0,0,0,0,1,0
mt523,2017-2018,18-OCT-17 05.00.00.000000000 PM,2017,Qarabağ FK,Atlético Madrid,Baku National Stadium,Baku,0,0,Draw,0,47923,0,0,0,0,0,1,0
mt524,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,Chelsea FC,AS Roma,Stamford Bridge,London,3,3,Draw,0,41105,0,0,0,0,0,1,0
mt525,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,AS Roma,Chelsea FC,Olimpico,Roma,3,0,Home,0,55036,0,0,0,0,0,1,0
mt526,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Atlético Madrid,Qarabağ FK,Wanda Metropolitano,Madrid,1,1,Draw,0,55893,0,0,0,0,0,1,0
mt527,2017-2018,22-NOV-17 05.00.00.000000000 PM,2017,Qarabağ FK,Chelsea FC,Baku National Stadium,Baku,0,4,Away,0,67100,0,0,0,0,0,1,0
mt528,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,Atlético Madrid,AS Roma,Wanda Metropolitano,Madrid,2,0,Home,0,56253,0,0,0,0,0,1,0
mt529,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Chelsea FC,Atlético Madrid,Stamford Bridge,London,1,1,Draw,0,40875,0,0,0,0,0,1,0
mt530,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,AS Roma,Qarabağ FK,Olimpico,Roma,1,0,Home,0,34258,0,0,0,0,0,1,0
mt531,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,FC Barcelona,Juventus,Spotify Camp Nou,Barcelona,3,0,Home,0,78656,0,0,0,0,0,1,0
mt532,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Olympiakos Piraeus,Sporting CP,Georgios Karaiskakis,Piräus,2,3,Away,0,30168,0,0,0,0,0,1,0
mt533,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,Juventus,Olympiakos Piraeus,Allianz Stadium,Torino,2,0,Home,0,33460,0,0,0,0,0,1,0
mt534,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,Sporting CP,FC Barcelona,Estádio José Alvalade,Lisboa,0,1,Away,0,48575,0,0,0,0,0,1,0
mt535,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,FC Barcelona,Olympiakos Piraeus,Spotify Camp Nou,Barcelona,3,1,Home,0,55026,0,0,0,0,0,1,0
mt536,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,Juventus,Sporting CP,Allianz Stadium,Torino,2,1,Home,0,36288,0,0,0,0,0,1,0
mt537,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Olympiakos Piraeus,FC Barcelona,Georgios Karaiskakis,Piräus,0,0,Draw,0,31600,0,0,0,0,0,1,0
mt538,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Sporting CP,Juventus,Estádio José Alvalade,Lisboa,1,1,Draw,0,48442,0,0,0,0,0,1,0
mt539,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,Juventus,FC Barcelona,Allianz Stadium,Torino,0,0,Draw,0,40876,0,0,0,0,0,1,0
mt540,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,Sporting CP,Olympiakos Piraeus,Estádio José Alvalade,Lisboa,3,1,Home,0,42528,0,0,0,0,0,1,0
mt541,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,FC Barcelona,Sporting CP,Spotify Camp Nou,Barcelona,2,0,Home,0,48336,0,0,0,0,0,1,0
mt542,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Olympiakos Piraeus,Juventus,Georgios Karaiskakis,Piräus,0,2,Away,0,29567,0,0,0,0,0,1,0
mt543,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,Liverpool FC,Sevilla FC,Anfield,Liverpool,2,2,Draw,0,52332,0,0,0,0,0,1,0
mt544,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,NK Maribor,Spartak Moskva,Ljudski vrt,Maribor,1,1,Draw,0,12566,0,0,0,0,0,1,0
mt545,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,Spartak Moskva,Liverpool FC,Otkrytie Arena,Moskva,1,1,Draw,0,43376,0,0,0,0,0,1,0
mt546,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,Sevilla FC,NK Maribor,Ramón Sánchez Pizjuán,Sevilla,3,0,Home,0,34705,0,0,0,0,0,1,0
mt547,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,Spartak Moskva,Sevilla FC,Otkrytie Arena,Moskva,5,1,Home,0,44307,0,0,0,0,0,1,0
mt548,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,NK Maribor,Liverpool FC,Ljudski vrt,Maribor,0,7,Away,0,12506,0,0,0,0,0,1,0
mt549,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,Sevilla FC,Spartak Moskva,Ramón Sánchez Pizjuán,Sevilla,2,1,Home,0,38002,0,0,0,0,0,1,0
mt550,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,Liverpool FC,NK Maribor,Anfield,Liverpool,3,0,Home,0,47957,0,0,0,0,0,1,0
mt551,2017-2018,21-NOV-17 05.00.00.000000000 PM,2017,Spartak Moskva,NK Maribor,Otkrytie Arena,Moskva,1,1,Draw,0,42920,0,0,0,0,0,1,0
mt552,2017-2018,21-NOV-17 07.45.00.000000000 PM,2017,Sevilla FC,Liverpool FC,Ramón Sánchez Pizjuán,Sevilla,3,3,Draw,0,39495,0,0,0,0,0,1,0
mt553,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,Liverpool FC,Spartak Moskva,Anfield,Liverpool,7,0,Home,0,48779,0,0,0,0,0,1,0
mt554,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,NK Maribor,Sevilla FC,Ljudski vrt,Maribor,1,1,Draw,0,11976,0,0,0,0,0,1,0
mt555,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,Shakhtar Donetsk,SSC Napoli,Metalist Stadion,Kharkiv,2,1,Home,0,32679,0,0,0,0,0,1,0
mt556,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,Feyenoord,Manchester City,De Kuip,Rotterdam,0,4,Away,0,43500,0,0,0,0,0,1,0
mt557,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,Manchester City,Shakhtar Donetsk,Etihad Stadium,Manchester,2,0,Home,0,45310,0,0,0,0,0,1,0
mt558,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,SSC Napoli,Feyenoord,Diego Maradona,Napoli,3,1,Home,0,22577,0,0,0,0,0,1,0
mt559,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,Manchester City,SSC Napoli,Etihad Stadium,Manchester,2,1,Home,0,48520,0,0,0,0,0,1,0
mt560,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,Feyenoord,Shakhtar Donetsk,De Kuip,Rotterdam,1,2,Away,0,43500,0,0,0,0,0,1,0
mt561,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,SSC Napoli,Manchester City,Diego Maradona,Napoli,2,4,Away,0,44483,0,0,0,0,0,1,0
mt562,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,Shakhtar Donetsk,Feyenoord,Metalist Stadion,Kharkiv,3,1,Home,0,24570,0,0,0,0,0,1,0
mt563,2017-2018,21-NOV-17 07.45.00.000000000 PM,2017,SSC Napoli,Shakhtar Donetsk,Diego Maradona,Napoli,3,0,Home,0,10573,0,0,0,0,0,1,0
mt564,2017-2018,21-NOV-17 07.45.00.000000000 PM,2017,Manchester City,Feyenoord,Etihad Stadium,Manchester,1,0,Home,0,43548,0,0,0,0,0,1,0
mt565,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,Shakhtar Donetsk,Manchester City,Metalist Stadion,Kharkiv,2,1,Home,0,33154,0,0,0,0,0,1,0
mt566,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,Feyenoord,SSC Napoli,De Kuip,Rotterdam,2,1,Home,0,36500,0,0,0,0,0,1,0
mt567,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,FC Porto,Beşiktaş,Estádio do Dragão,Porto,1,3,Away,0,42429,0,0,0,0,0,1,0
mt568,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,RB Leipzig,AS Monaco,Red Bull Arena,Leipzig,1,1,Draw,0,40068,0,0,0,0,0,1,0
mt569,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,AS Monaco,FC Porto,Stade Louis II,Monaco,0,3,Away,0,11703,0,0,0,0,0,1,0
mt570,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,Beşiktaş,RB Leipzig,Vodafone Park,Istanbul,2,0,Home,0,36641,0,0,0,0,0,1,0
mt571,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,AS Monaco,Beşiktaş,Stade Louis II,Monaco,1,2,Away,0,7403,0,0,0,0,0,1,0
mt572,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,RB Leipzig,FC Porto,Red Bull Arena,Leipzig,3,2,Home,0,41496,0,0,0,0,0,1,0
mt573,2017-2018,01-NOV-17 05.00.00.000000000 PM,2017,Beşiktaş,AS Monaco,Vodafone Park,Istanbul,1,1,Draw,0,39346,0,0,0,0,0,1,0
mt574,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,FC Porto,RB Leipzig,Estádio do Dragão,Porto,3,1,Home,0,41616,0,0,0,0,0,1,0
mt575,2017-2018,21-NOV-17 05.00.00.000000000 PM,2017,Beşiktaş,FC Porto,Vodafone Park,Istanbul,1,1,Draw,0,36919,0,0,0,0,0,1,0
mt576,2017-2018,21-NOV-17 07.45.00.000000000 PM,2017,AS Monaco,RB Leipzig,Stade Louis II,Monaco,1,4,Away,0,9029,0,0,0,0,0,1,0
mt577,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,FC Porto,AS Monaco,Estádio do Dragão,Porto,5,2,Home,0,42509,0,0,0,0,0,1,0
mt578,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,RB Leipzig,Beşiktaş,Red Bull Arena,Leipzig,1,2,Away,0,42558,0,0,0,0,0,1,0
mt579,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,Tottenham Hotspur,Borussia Dortmund,Wembley Stadium,London,3,1,Home,0,67343,0,0,0,0,0,1,0
mt580,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,Real Madrid,APOEL Nikosia,Santiago Bernabéu,Madrid,3,0,Home,0,71060,0,0,0,0,0,1,0
mt581,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,Borussia Dortmund,Real Madrid,Signal Iduna Park,Dortmund,1,3,Away,0,65849,0,0,0,0,0,1,0
mt582,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,APOEL Nikosia,Tottenham Hotspur,Neo GSP Stadium,Nikosia,0,3,Away,0,16324,0,0,0,0,0,1,0
mt583,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,Real Madrid,Tottenham Hotspur,Santiago Bernabéu,Madrid,1,1,Draw,0,76589,0,0,0,0,0,1,0
mt584,2017-2018,17-OCT-17 07.45.00.000000000 PM,2017,APOEL Nikosia,Borussia Dortmund,Neo GSP Stadium,Nikosia,1,1,Draw,0,15604,0,0,0,0,0,1,0
mt585,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,Tottenham Hotspur,Real Madrid,Wembley Stadium,London,3,1,Home,0,83782,0,0,0,0,0,1,0
mt586,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,Borussia Dortmund,APOEL Nikosia,Signal Iduna Park,Dortmund,1,1,Draw,0,64509,0,0,0,0,0,1,0
mt587,2017-2018,21-NOV-17 07.45.00.000000000 PM,2017,Borussia Dortmund,Tottenham Hotspur,Signal Iduna Park,Dortmund,1,2,Away,0,65849,0,0,0,0,0,1,0
mt588,2017-2018,21-NOV-17 07.45.00.000000000 PM,2017,APOEL Nikosia,Real Madrid,Neo GSP Stadium,Nikosia,0,6,Away,0,19705,0,0,0,0,0,1,0
mt589,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,Real Madrid,Borussia Dortmund,Santiago Bernabéu,Madrid,3,2,Home,0,73323,0,0,0,0,0,1,0
mt590,2017-2018,06-DEC-17 07.45.00.000000000 PM,2017,Tottenham Hotspur,APOEL Nikosia,Wembley Stadium,London,3,0,Home,0,42679,0,0,0,0,0,1,0
mt591,2017-2018,13-FEB-18 07.45.00.000000000 PM,2018,Juventus,Tottenham Hotspur,Allianz Stadium,Torino,2,2,Draw,0,41232,0,0,0,0,1,0,0
mt592,2017-2018,13-FEB-18 07.45.00.000000000 PM,2018,FC Basel,Manchester City,St. Jakob-Park,Basel,0,4,Away,0,36000,0,0,0,0,1,0,0
mt593,2017-2018,14-FEB-18 07.45.00.000000000 PM,2018,FC Porto,Liverpool FC,Estádio do Dragão,Porto,0,5,Away,0,47718,0,0,0,0,1,0,0
mt594,2017-2018,14-FEB-18 07.45.00.000000000 PM,2018,Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Madrid,3,1,Home,0,78158,0,0,0,0,1,0,0
mt595,2017-2018,20-FEB-18 07.45.00.000000000 PM,2018,Chelsea FC,FC Barcelona,Stamford Bridge,London,1,1,Draw,0,37741,0,0,0,0,1,0,0
mt596,2017-2018,20-FEB-18 07.45.00.000000000 PM,2018,Bayern München,Beşiktaş,Allianz Arena,München,5,0,Home,0,70000,0,0,0,0,1,0,0
mt597,2017-2018,21-FEB-18 07.45.00.000000000 PM,2018,Sevilla FC,Manchester United,Ramón Sánchez Pizjuán,Sevilla,0,0,Draw,0,39725,0,0,0,0,1,0,0
mt598,2017-2018,21-FEB-18 07.45.00.000000000 PM,2018,Shakhtar Donetsk,AS Roma,Metalist Stadion,Kharkiv,2,1,Home,0,35124,0,0,0,0,1,0,0
mt599,2017-2018,06-MAR-18 07.45.00.000000000 PM,2018,Liverpool FC,FC Porto,Anfield,Liverpool,0,0,Draw,0,48768,0,0,0,0,1,0,0
mt600,2017-2018,06-MAR-18 07.45.00.000000000 PM,2018,Paris Saint-Germain,Real Madrid,Parc des Princes,Paris,1,2,Away,0,46585,0,0,0,0,1,0,0
mt601,2017-2018,07-MAR-18 07.45.00.000000000 PM,2018,Tottenham Hotspur,Juventus,Wembley Stadium,London,1,2,Away,0,84010,0,0,0,0,1,0,0
mt602,2017-2018,07-MAR-18 07.45.00.000000000 PM,2018,Manchester City,FC Basel,Etihad Stadium,Manchester,1,2,Away,0,49411,0,0,0,0,1,0,0
mt603,2017-2018,13-MAR-18 07.45.00.000000000 PM,2018,Manchester United,Sevilla FC,Old Trafford,Manchester,1,2,Away,0,74909,0,0,0,0,1,0,0
mt604,2017-2018,13-MAR-18 07.45.00.000000000 PM,2018,AS Roma,Shakhtar Donetsk,Olimpico,Roma,1,0,Home,0,47693,0,0,0,0,1,0,0
mt605,2017-2018,14-MAR-18 05.00.00.000000000 PM,2018,Beşiktaş,Bayern München,Vodafone Park,Istanbul,1,3,Away,0,36885,0,0,0,0,1,0,0
mt606,2017-2018,14-MAR-18 07.45.00.000000000 PM,2018,FC Barcelona,Chelsea FC,Spotify Camp Nou,Barcelona,3,0,Home,0,97183,0,0,0,0,1,0,0
